id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
251,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations/united_kingdom.html,"{""en_US"": """"}",l10n_uk,SmartMode LTD,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""United Kingdom - Accounting""}",40,"{""en_US"": ""\nThis is the latest UK Odoo localisation necessary to run Odoo accounting for UK SME's with:\n=================================================================================================\n    - a CT600-ready chart of accounts\n    - VAT100-ready tax structure\n    - InfoLogic UK counties listing\n    - a few other adaptations""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
172,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_fr_facturx_chorus_pro,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""France - Factur-X integration with Chorus Pro""}",45,"{""en_US"": ""\nAdd supports to fill three optional fields used when using Chorus Pro, especially when invoicing public services.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
118,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_account_edi_ubl_cii_tests,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Testing the Import/Export invoices with UBL/CII""}",38,"{""en_US"": ""\nThis module tests the module 'account_edi_ubl_cii', it is separated since dependencies to some\nlocalizations were required. Its name begins with 'l10n' to not overload runbot.\n\nThe test files are separated by sources, they were taken from:\n\n* the factur-x doc (form the FNFE)\n* the peppol-bis-invoice-3 doc (the github repository: https://github.com/OpenPEPPOL/peppol-bis-invoice-3/tree/master/rules/examples contains examples)\n* odoo, these files pass all validation tests (using ecosio or the FNFE validator)\n\nWe test that the external examples are correctly imported (currency, total amount and total tax match).\nWe also test that generating xml from odoo with given parameters gives exactly the same xml as the expected,\nvalid ones.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
189,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_ie,Odoo SA,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Ireland - Accounting""}",40,"{""en_US"": ""\nThis is the base module to manage the accounting chart for Republic of Ireland in Odoo. \n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
110,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/app/iot,"{""en_US"": ""Connect the Web Client to Hardware Peripherals""}",hw_drivers,Odoo S.A.,/base/static/description/icon.png,uninstallable,,"{""en_US"": ""Hardware Proxy""}",4,"{""en_US"": ""\nHardware Poxy\n=============\n\nThis module allows you to remotely use peripherals connected to this server.\n\nThis modules only contains the enabling framework. The actual devices drivers\nare found in other modules that must be installed separately.\n\n""}",f,f,f,LGPL-3,6,f,f,,,,,"","","",official,
268,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Add lead / opportunities UTM info on mass mailing""}",mass_mailing_crm,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Mass mailing on lead / opportunities""}",4,"{""en_US"": ""UTM and mass mailing on lead / opportunities""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
146,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_din5008_repair,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""DIN 5008 - Repair""}",39,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
253,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_uy,"Uruguay l10n Team, Guillem Barba, ADHOC",/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Uruguay - Accounting""}",40,"{""en_US"": ""\nGeneral Chart of Accounts.\n==========================\n\nThis module adds accounting functionalities for the Uruguayan localization, representing the minimum required configuration for a company to operate in Uruguay under the regulations and guidelines provided by the DGI (Dirección General Impositiva).\n\nAmong the functionalities are:\n\n* Uruguayan Generic Chart of Account\n* Pre-configured VAT Taxes and Tax Groups.\n* Legal document types in Uruguay.\n* Valid contact identification types in Uruguay.\n* Configuration and activation of Uruguayan Currencies  (UYU, UYI - Unidad Indexada Uruguaya).\n* Frequently used default contacts already configured: DGI, Consumidor Final Uruguayo.\n\nConfiguration\n-------------\n\nDemo data for testing:\n\n* Uruguayan company named \""UY Company\"" with the Uruguayan chart of accounts already installed, pre configured taxes, document types and identification types.\n* Uruguayan contacts for testing:\n\n   * IEB Internacional\n   * Consumidor Final Anónimo Uruguayo.\n\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
407,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Bridge module between Sales Margin and Sales Timesheet""}",sale_timesheet_margin,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Service Margins in Sales Orders""}",4,"{""en_US"": ""\nAllows to compute accurate margin for Service sales.\n======================================================\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
393,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",sale_mrp,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sales and MRP Management""}",4,"{""en_US"": ""\nThis module provides facility to the user to install mrp and sales modulesat a time.\n====================================================================================\n\nIt is basically used when we want to keep track of production orders generated\nfrom sales order. It adds sales name and sales Reference on production order.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
477,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""SMS Tests: performances and tests specific to SMS""}",test_mail_sms,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""SMS Tests""}",4,"{""en_US"": ""This module contains tests related to SMS. Those are\npresent in a separate module as it contains models used only to perform\ntests independently to functional aspects of other models. ""}",f,f,f,LGPL-3,9876,f,f,,,,,"","","",official,
32,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Add extra fields on addresses""}",base_address_extended,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Extended Addresses""}",4,"{""en_US"": ""\nExtended Addresses Management\n=============================\n\nThis module provides the ability to choose a city from a list (in specific countries).\n\nIt is primarily used for EDIs that might need a special city code.\n""}",f,f,f,LGPL-3,19,f,f,,,,,"","","",official,
215,,,2024-04-18 10:43:23.662334,2,https://allegro.lv,"{""en_US"": """"}",l10n_lv,"Allegro IT, Chick.Farm",/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Latvia - Accounting""}",40,"{""en_US"": ""\nChart of Accounts (COA) Template for Latvia's Accounting.\nThis module also includes:\n* Tax groups,\n* Most common Latvian Taxes,\n* Fiscal positions,\n* Latvian bank list.\n\nauthor is Allegro IT (visit for more information https://www.allegro.lv)\nco-author is Chick.Farm (visit for more information https://www.myacc.cloud)\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
166,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Spanish localization for Point of Sale""}",l10n_es_pos,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Spain - Point of Sale""}",41,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
38,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",base_install_request,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Base - Module Install Request""}",4,"{""en_US"": ""\nAllow internal users requesting a module installation\n=====================================================\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","* INHERIT ir.module.module.view.kanban.inherit.mail (kanban)
base.module.install.request.view.form (form)
base.module.install.review.view.form (form)
base_install_request.base_module_install_review_description (qweb)",official,
487,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Test Suite for Sale Product Configurator""}",test_sale_product_configurators,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Sale Product Configurators Tests""}",4,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
222,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_mz,Odoo S.A.,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Mozambique - Accounting""}",40,"{""en_US"": ""\nMozambican Accounting localization\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
498,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Add a link to edit a translation in Transifex""}",transifex,Odoo S.A.,/transifex/static/description/icon.png,uninstalled,,"{""en_US"": ""Transifex integration""}",5,"{""en_US"": ""\nTransifex integration\n=====================\nThis module will add a link to the Transifex project in the translation view.\nThe purpose of this module is to speed up translations of the main modules.\n\nTo work, Odoo uses Transifex configuration files `.tx/config` to detect the\nproject source. Custom modules will not be translated (as not published on\nthe main Transifex project).\n\nThe language the user tries to translate must be activated on the Transifex\nproject.\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
243,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_sk,26HOUSE (http://www.26house.com),/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Slovak - Accounting""}",40,"{""en_US"": ""\nSlovakia accounting chart and localization: Chart of Accounts 2020, basic VAT rates +\nfiscal positions.\n\nTento modul definuje:\n• Slovenskú účtovú osnovu za rok 2020\n\n• Základné sadzby pre DPH z predaja a nákupu\n\n• Základné fiškálne pozície pre slovenskú legislatívu\n\n\nPre viac informácií kontaktujte info@26house.com alebo navštívte https://www.26house.com.\n\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
349,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Link module between point_of_sale and sale_product_configurator""}",pos_sale_product_configurator,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""POS - Sale Product Configurator""}",4,"{""en_US"": ""\nThis module adds features depending on both modules.\n""}",f,f,f,LGPL-3,100,t,f,,,,,"","","",official,
139,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations/colombia.html,"{""en_US"": """"}",l10n_co,David Arnold (XOE Solutions),/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Colombia - Accounting""}",40,"{""en_US"": ""Colombian Accounting and Tax Preconfiguration""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
12,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""This module is used to send/receive documents with PEPPOL""}",account_peppol,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""Peppol""}",2,"{""en_US"": ""\n- Register as a PEPPOL participant\n- Send and receive documents via PEPPOL network in Peppol BIS Billing 3.0 format\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
177,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": """"}",l10n_gcc_invoice,Odoo S.A.,/base/static/description/icon.png,uninstalled,,"{""en_US"": ""G.C.C. - Arabic/English Invoice""}",39,"{""en_US"": ""\nArabic/English for GCC\n""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
231,,,2024-04-18 10:43:23.662334,2,https://www.odoo.com/documentation/17.0/applications/finance/fiscal_localizations.html,"{""en_US"": """"}",l10n_pk,Odoo S.A.,/account/static/description/l10n.png,uninstalled,,"{""en_US"": ""Pakistan - Accounting""}",40,"{""en_US"": ""This is the base module to manage chart of accounts and localization for the Pakistan ""}",f,f,f,LGPL-3,100,f,f,,,,,"","","",official,
329,,,2024-04-18 10:43:23.662334,2,"","{""en_US"": ""Customer Portal""}",portal,Odoo S.A.,/base/static/description/icon.png,installed,17.0.1.0,"{""en_US"": ""Customer Portal""}",4,"{""en_US"": ""\nThis module adds required base code for a fully integrated customer portal.\nIt contains the base controller class and base templates. Business addons\nwill add their specific templates and controllers to extend the customer\nportal.\n\nThis module contains most code coming from odoo v10 website_portal. Purpose\nof this module is to allow the display of a customer portal without having\na dependency towards website editing and customization capabilities.""}",f,f,f,LGPL-3,9000,f,f,,,,,"","","* INHERIT Footer Language Selector (qweb)
* INHERIT Link to frontend portal (qweb)
* INHERIT Main Frontend Layout (qweb)
* INHERIT User Sign In (qweb)
* INHERIT User Sign In redirect (qweb)
* INHERIT message_document_unfollowed (qweb)
* INHERIT res.config.settings.view.form.inherit.portal (form)
Ask Signature (qweb)
Back to edit mode (qweb)
Contact (qweb)
Grant portal access (form)
Language Selector (qweb)
My Portal (qweb)
My Portal Docs Entry (qweb)
My Portal Record Sidebar (qweb)
My Portal Table (qweb)
Pager (qweb)
Portal Breadcrumbs (qweb)
Portal Layout (qweb)
Portal Record Pager (qweb)
Portal Search Bar (qweb)
Portal User Dropdown (qweb)
Portal single record layout (qweb)
Sidebar (qweb)
User Sign In Placeholder (qweb)
message_thread (qweb)
portal.share.wizard (form)
portal_my_details (qweb)
portal_my_details_fields (qweb)
portal_my_security (qweb)
portal_share_template (qweb)
side_content (qweb)",official,
